"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gpm6a",9.36457350874329e-146,1.2414749999975,0.965,0.754,1.87291470174866e-142,"0","Gpm6a"
"Slc29a1",2.24952713064175e-145,1.16235386239902,0.877,0.529,4.4990542612835e-142,"0","Slc29a1"
"Mfsd2a",1.3169066574741e-143,1.7329309840131,0.864,0.558,2.6338133149482e-140,"0","Mfsd2a"
"Ptprs",1.89496855813231e-142,1.04937202260176,0.993,0.919,3.78993711626461e-139,"0","Ptprs"
"Zdhhc22",3.08617120615715e-142,1.90424530154631,0.838,0.391,6.1723424123143e-139,"0","Zdhhc22"
"Trhde",7.76309134887152e-142,0.496375633630652,0.954,0.515,1.5526182697743e-138,"0","Trhde"
"Mme",1.31094432686737e-141,0.255121646212479,0.943,0.505,2.62188865373475e-138,"0","Mme"
"Nrxn2",1.8066869930584e-141,1.2220101718754,0.963,0.813,3.61337398611681e-138,"0","Nrxn2"
"Tsc22d1",1.2308165294272e-140,1.56177577334401,0.971,0.763,2.46163305885441e-137,"0","Tsc22d1"
"Nkain3",5.11470131653746e-140,1.40475503183014,0.809,0.443,1.02294026330749e-136,"0","Nkain3"
"Ano1",1.37332617504123e-138,1.54126247908808,0.883,0.568,2.74665235008245e-135,"0","Ano1"
"Afap1",3.56824046571526e-138,1.2606529825626,0.949,0.692,7.13648093143052e-135,"0","Afap1"
"Cntn1",7.59582932165781e-138,1.13116641681409,0.957,0.786,1.51916586433156e-134,"0","Cntn1"
"Neu4",3.08306335917073e-137,1.02557718758043,0.956,0.648,6.16612671834146e-134,"0","Neu4"
"Epb41",4.2104479277994e-137,1.69315294262343,0.924,0.635,8.4208958555988e-134,"0","Epb41"
"Hs6st2",1.04117928421974e-136,1.61477646454002,0.802,0.401,2.08235856843947e-133,"0","Hs6st2"
"Sorcs3",8.85942801447394e-136,1.75738332409302,0.879,0.645,1.77188560289479e-132,"0","Sorcs3"
"Igdcc4",1.16527615569445e-135,1.57266162119966,0.926,0.608,2.3305523113889e-132,"0","Igdcc4"
"Gria2",2.64366323410098e-134,0.989616021434546,0.998,0.901,5.28732646820196e-131,"0","Gria2"
"Cacna1d",4.94446029866074e-134,1.55859495019754,0.925,0.701,9.88892059732148e-131,"0","Cacna1d"
"Dclk3",1.32365651142493e-133,0.44171995730183,0.941,0.603,2.64731302284986e-130,"0","Dclk3"
"Nxph1",1.36066607494385e-132,1.89611793695158,0.817,0.605,2.7213321498877e-129,"0","Nxph1"
"Syndig1",2.36298458191588e-132,1.42273427731262,0.808,0.402,4.72596916383176e-129,"0","Syndig1"
"Pcdhb4",7.81532528975634e-132,1.82660649459173,0.772,0.471,1.56306505795127e-128,"0","Pcdhb4"
"Dcx",1.6732722553314e-131,1.56851259400161,0.929,0.723,3.3465445106628e-128,"0","Dcx"
"Hes5",2.75193335631454e-131,2.28172059307003,0.779,0.536,5.50386671262909e-128,"0","Hes5"
"Apoe",1.21305999271257e-130,1.15719762192024,0.973,0.773,2.42611998542515e-127,"0","Apoe"
"Lsamp",2.51538047213063e-130,1.41072849622658,0.951,0.76,5.03076094426125e-127,"0","Lsamp"
"Cfap100",5.44559963181724e-129,1.82753801754317,0.802,0.435,1.08911992636345e-125,"0","Cfap100"
"Ampd3",3.38317513572072e-128,1.62531987083978,0.834,0.596,6.76635027144144e-125,"0","Ampd3"
"Pnlip",7.23382277992943e-128,2.07787640500533,0.667,0.337,1.44676455598589e-124,"0","Pnlip"
"Rasgrf1",1.27732827094296e-125,1.6454782193402,0.897,0.701,2.55465654188592e-122,"0","Rasgrf1"
