"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Def8",0.386922060123222,-0.329171003731074,0.191,0.273,1,"Def8","COP","P08","Down"
"Rtcb",0.387406199393927,-0.309698088078095,0.382,0.455,1,"Rtcb","COP","P08","Down"
"Slc35e3",0.388312680026532,-0.374895696008149,0.346,0.424,1,"Slc35e3","COP","P08","Down"
"Pum3",0.389582908618965,0.67369220516361,0.368,0.333,1,"Pum3","COP","P08","Up"
"Rapgef6",0.389696207119955,-0.398072666643144,0.301,0.394,1,"Rapgef6","COP","P08","Down"
"Tbc1d5",0.389696637342395,0.492403667036956,0.331,0.273,1,"Tbc1d5","COP","P08","Up"
"BC005537",0.390005553995753,-0.22120804579329,0.426,0.576,1,"BC005537","COP","P08","Down"
"Cluh",0.390106688402454,-0.346827325693779,0.287,0.364,1,"Cluh","COP","P08","Down"
"Hip1",0.390366791792659,-0.262692378108002,0.375,0.455,1,"Hip1","COP","P08","Down"
"Tmx3",0.390605986146625,0.524768338251801,0.419,0.394,1,"Tmx3","COP","P08","Up"
"Fam120c",0.391180748926503,-0.206594353380983,0.301,0.424,1,"Fam120c","COP","P08","Down"
"Macf1",0.391419850071591,-0.312277315610557,0.824,0.818,1,"Macf1","COP","P08","Down"
"Cybc1",0.391824880278342,0.342077306511117,0.324,0.242,1,"Cybc1","COP","P08","Up"
"Ap2m1",0.392189475203468,0.263364065793136,0.574,0.515,1,"Ap2m1","COP","P08","Up"
"Zkscan8",0.39261612671051,-0.205649392246962,0.265,0.364,1,"Zkscan8","COP","P08","Down"
"Lcor",0.392673474751352,0.272336028472207,0.559,0.515,1,"Lcor","COP","P08","Up"
"Larp1",0.392832455807448,0.587778388065006,0.375,0.364,1,"Larp1","COP","P08","Up"
"Rapgef2",0.392921328064006,0.490106600989016,0.257,0.182,1,"Rapgef2","COP","P08","Up"
"Larp4",0.392990061412145,0.583130112185819,0.25,0.182,1,"Larp4","COP","P08","Up"
"Xpo1",0.393055733501578,0.401364550715738,0.544,0.515,1,"Xpo1","COP","P08","Up"
"Igflr1",0.393086144415665,0.449325965131477,0.279,0.212,1,"Igflr1","COP","P08","Up"
"Armcx1",0.393086144415665,0.547842689941141,0.279,0.212,1,"Armcx1","COP","P08","Up"
"Apba1",0.393294703913348,-0.353544750873131,0.434,0.515,1,"Apba1","COP","P08","Down"
"Dscaml1",0.393500619921484,0.45725454535348,0.735,0.818,1,"Dscaml1","COP","P08","Up"
"Ttc13",0.393979953256147,-0.15805912239216,0.184,0.273,1,"Ttc13","COP","P08","Down"
"Insig1",0.394099082381845,-0.504627434699509,0.353,0.455,1,"Insig1","COP","P08","Down"
"Gfpt1",0.394290690575006,-0.288863319085724,0.382,0.485,1,"Gfpt1","COP","P08","Down"
"Ube2q2",0.394418236630907,0.505701533713833,0.375,0.333,1,"Ube2q2","COP","P08","Up"
"Fam91a1",0.394551291677505,-0.13800421555772,0.463,0.576,1,"Fam91a1","COP","P08","Down"
"Brd9",0.395214328677038,0.477943091036323,0.346,0.273,1,"Brd9","COP","P08","Up"
"Csde1",0.395381856959117,0.564740917039831,0.294,0.242,1,"Csde1","COP","P08","Up"
"Ctdsp2",0.39600720163247,0.180792471416344,0.691,0.636,1,"Ctdsp2","COP","P08","Up"
"Taok3",0.396208313614892,-0.250966493583507,0.191,0.273,1,"Taok3","COP","P08","Down"
"Glg1",0.396260189511076,0.289894718019227,0.478,0.394,1,"Glg1","COP","P08","Up"
"Bclaf1",0.396563228396016,0.179640625088575,0.743,0.758,1,"Bclaf1","COP","P08","Up"
"Man1c1",0.397410062397776,-0.273242859227584,0.39,0.485,1,"Man1c1","COP","P08","Down"
"Tmem147",0.397792059856767,-0.0938168842711795,0.397,0.545,1,"Tmem147","COP","P08","Down"
"Fibp",0.397833084639475,0.462873675295329,0.272,0.212,1,"Fibp","COP","P08","Up"
"Fads1",0.398171200804822,-0.0768011565789408,0.25,0.364,1,"Fads1","COP","P08","Down"
"Med14",0.398259070949582,-0.356287793017686,0.199,0.273,1,"Med14","COP","P08","Down"
"Rims1",0.39876072533063,-0.413154717475266,0.25,0.333,1,"Rims1","COP","P08","Down"
"Ercc6l2",0.398929458170518,-0.379265357059896,0.213,0.303,1,"Ercc6l2","COP","P08","Down"
"Fgfr1op2",0.399059275405345,-0.169212348398858,0.456,0.545,1,"Fgfr1op2","COP","P08","Down"
"Gria3",0.399059275405345,0.400442749381417,0.485,0.424,1,"Gria3","COP","P08","Up"
"Lrrc49",0.399333392021516,-0.493799554441705,0.191,0.273,1,"Lrrc49","COP","P08","Down"
"Tbk1",0.40070830860647,-0.348416792099242,0.243,0.333,1,"Tbk1","COP","P08","Down"
"Smg5",0.401124274993473,-0.273665706649637,0.338,0.455,1,"Smg5","COP","P08","Down"
"Hsd17b4",0.401143916741075,-0.46554302848119,0.243,0.303,1,"Hsd17b4","COP","P08","Down"
"Gtf3c3",0.401359726759678,-0.325310835190843,0.199,0.273,1,"Gtf3c3","COP","P08","Down"
"Izumo4",0.401359726759678,-0.448363986745709,0.199,0.273,1,"Izumo4","COP","P08","Down"
"Picalm",0.401803410728226,0.489166575187301,0.346,0.303,1,"Picalm","COP","P08","Up"
"Raly",0.401895394795606,-0.290363448321256,0.221,0.303,1,"Raly","COP","P08","Down"
"Elavl3",0.401960003061406,-0.358242377279693,0.551,0.667,1,"Elavl3","COP","P08","Down"
"Cyhr1",0.40210977577164,0.436835455816062,0.375,0.333,1,"Cyhr1","COP","P08","Up"
"Prpf39",0.402502493326392,-0.181390808537203,0.809,0.879,1,"Prpf39","COP","P08","Down"
"Phtf1",0.402599916346353,0.480008191523954,0.265,0.212,1,"Phtf1","COP","P08","Up"
"Sec24b",0.402645348036486,0.25460319960877,0.324,0.242,1,"Sec24b","COP","P08","Up"
"Rfx7",0.402682049420152,0.22088952321556,0.463,0.364,1,"Rfx7","COP","P08","Up"
"Stxbp5",0.403048852830887,0.641595197274863,0.272,0.242,1,"Stxbp5","COP","P08","Up"
"Uspl1",0.40347557140066,-0.245154989513852,0.184,0.273,1,"Uspl1","COP","P08","Down"
"Herpud1",0.403713394568178,-0.131608695455098,0.287,0.364,1,"Herpud1","COP","P08","Down"
"Nit1",0.404009951820693,0.634167969921984,0.316,0.273,1,"Nit1","COP","P08","Up"
"Nfe2l3",0.404474259718069,-0.46160632813795,0.199,0.273,1,"Nfe2l3","COP","P08","Down"
"Gnb1",0.404484346035467,0.215925808325525,0.279,0.212,1,"Gnb1","COP","P08","Up"
"Dstyk",0.40472416513393,0.400264453746436,0.309,0.242,1,"Dstyk","COP","P08","Up"
"Elf2",0.40472416513393,0.30437556743002,0.309,0.242,1,"Elf2","COP","P08","Up"
"Fkbp3",0.40489053655624,-0.467194059139274,0.221,0.303,1,"Fkbp3","COP","P08","Down"
"Ddx23",0.405016304688028,-0.0746980600383803,0.331,0.485,1,"Ddx23","COP","P08","Down"
"Twf1",0.405593213773942,0.590718307731747,0.324,0.273,1,"Twf1","COP","P08","Up"
"Lrrc47",0.405593645114591,-0.14053334683595,0.294,0.394,1,"Lrrc47","COP","P08","Down"
"Ncor1",0.406323519926373,0.230856921715402,0.831,0.909,1,"Ncor1","COP","P08","Up"
"Pbrm1",0.406440911531759,-0.41453757566334,0.581,0.727,1,"Pbrm1","COP","P08","Down"
"Glt8d1",0.406538634154012,-0.144381041522424,0.493,0.576,1,"Glt8d1","COP","P08","Down"
"Fam98a",0.407113593401182,-0.0967544081074888,0.316,0.424,1,"Fam98a","COP","P08","Down"
"Arf3",0.407501263732498,-0.318019153151603,0.279,0.364,1,"Arf3","COP","P08","Down"
"Frmd4a",0.40755206400085,-0.370187279532466,0.551,0.576,1,"Frmd4a","COP","P08","Down"
"Cherp",0.407600433259456,0.0144451969325916,0.441,0.455,1,"Cherp","COP","P08","Up"
"Zfp507",0.4076043504705,-0.40850835160814,0.199,0.273,1,"Zfp507","COP","P08","Down"
"Cstf2",0.407691305944338,-0.642185262589181,0.228,0.303,1,"Cstf2","COP","P08","Down"
"Zbtb26",0.408797217990001,-0.302703491700263,0.191,0.273,1,"Zbtb26","COP","P08","Down"
"Tmem33",0.408835953279931,0.400543772092942,0.456,0.394,1,"Tmem33","COP","P08","Up"
"Setd7",0.408894288308772,-0.28833415847515,0.279,0.364,1,"Setd7","COP","P08","Down"
"Ankrd11",0.408951397575704,-0.183038819827269,0.544,0.697,1,"Ankrd11","COP","P08","Down"
"Abat",0.409386237572986,-0.457956837409142,0.272,0.333,1,"Abat","COP","P08","Down"
"Mycbp2",0.410122167778397,0.270277550065446,0.632,0.636,1,"Mycbp2","COP","P08","Up"
"Ctcf",0.410290590306686,-0.285232897185953,0.279,0.364,1,"Ctcf","COP","P08","Down"
"Sh3d19",0.410804423664705,-0.347297916020514,0.699,0.788,1,"Sh3d19","COP","P08","Down"
"Cops3",0.411201523780961,-0.206916512594551,0.309,0.424,1,"Cops3","COP","P08","Down"
"Car11",0.411201938506827,-0.652000871660432,0.324,0.364,1,"Car11","COP","P08","Down"
"Setd5",0.41146086648154,0.23316833642715,0.743,0.667,1,"Setd5","COP","P08","Up"
"Ppp3ca",0.412482993755045,-0.333060292934024,0.39,0.485,1,"Ppp3ca","COP","P08","Down"
"Trim33",0.41250395096263,0.127434971270019,0.382,0.303,1,"Trim33","COP","P08","Up"
"Eif3l",0.413090333807025,-0.450333780876504,0.287,0.333,1,"Eif3l","COP","P08","Down"
"Lman1",0.413754185233069,0.26993927927168,0.419,0.364,1,"Lman1","COP","P08","Up"
"Slc20a1",0.413903380689268,-0.18654960097545,0.309,0.424,1,"Slc20a1","COP","P08","Down"
"Psmd2",0.413906527120571,-0.157935269998286,0.199,0.273,1,"Psmd2","COP","P08","Down"
"Xbp1",0.413955695253748,-0.234297683730388,0.25,0.182,1,"Xbp1","COP","P08","Down"
"Serinc1",0.414228575067986,-0.162740276709977,0.824,0.939,1,"Serinc1","COP","P08","Down"
"Nsd3",0.414633628023174,0.165693899130451,0.684,0.697,1,"Nsd3","COP","P08","Up"
"Slc25a23",0.414704753063134,0.199579394122357,0.485,0.394,1,"Slc25a23","COP","P08","Up"
"Cyp20a1",0.414779619047019,-0.29954040044147,0.331,0.424,1,"Cyp20a1","COP","P08","Down"
"Ppp2r2d",0.415179957739565,-0.346406300893815,0.191,0.273,1,"Ppp2r2d","COP","P08","Down"
"Fgd3",0.415654038356735,-0.885081939108145,0.221,0.273,1,"Fgd3","COP","P08","Down"
"Surf4",0.415902258351296,0.761734108198029,0.301,0.273,1,"Surf4","COP","P08","Up"
"Snx18",0.415942327151375,-0.529470647182447,0.522,0.515,1,"Snx18","COP","P08","Down"
"Zfp469",0.416319045863311,0.543600571600999,0.257,0.212,1,"Zfp469","COP","P08","Up"
"Pde4dip",0.417147731847683,0.259851108019849,0.529,0.485,1,"Pde4dip","COP","P08","Up"
"Trap1",0.417318609684028,-0.273895113198706,0.353,0.455,1,"Trap1","COP","P08","Down"
"Gipc1",0.417543979585945,-0.38504986285811,0.426,0.515,1,"Gipc1","COP","P08","Down"
"Fktn",0.417857046823831,-0.313181117817825,0.316,0.424,1,"Fktn","COP","P08","Down"
"Zdhhc3",0.417857454998546,-0.336755847092012,0.316,0.424,1,"Zdhhc3","COP","P08","Down"
"Dctn5",0.417928688975353,-0.243754990405738,0.265,0.364,1,"Dctn5","COP","P08","Down"
"Tgfa",0.418031929211633,0.731161042000902,0.331,0.303,1,"Tgfa","COP","P08","Up"
"Bicral",0.418393287786703,-0.210770636923332,0.191,0.273,1,"Bicral","COP","P08","Down"
"Prrc2c",0.4194783016003,0.0793124873414541,0.75,0.758,1,"Prrc2c","COP","P08","Up"
"Tdp1",0.41969711633541,0.552602146992673,0.279,0.242,1,"Tdp1","COP","P08","Up"
"Orc4",0.419854195452719,-0.164378165382482,0.456,0.576,1,"Orc4","COP","P08","Down"
"Asic1",0.420265682124097,0.306100288802521,0.404,0.364,1,"Asic1","COP","P08","Up"
"Zfp617",0.420304955500426,-0.465570526568057,0.243,0.303,1,"Zfp617","COP","P08","Down"
"Ctbp1",0.420425326768102,-0.249283572834688,0.522,0.576,1,"Ctbp1","COP","P08","Down"
"Tbc1d14",0.420615116418773,0.276054547914393,0.537,0.485,1,"Tbc1d14","COP","P08","Up"
"Arhgef10l",0.420763485237266,0.177379560907675,0.588,0.515,1,"Arhgef10l","COP","P08","Up"
"Slc6a8",0.421169768626497,0.522083203546028,0.36,0.333,1,"Slc6a8","COP","P08","Up"
"Nploc4",0.421178521205108,-0.199494893932145,0.243,0.333,1,"Nploc4","COP","P08","Down"
"Tnik",0.421309006495856,-0.552279659799827,0.434,0.485,1,"Tnik","COP","P08","Down"
"Rictor",0.421410263542432,-0.149367370784725,0.853,0.939,1,"Rictor","COP","P08","Down"
"Tardbp",0.421489281590663,-0.206173659844268,0.794,0.879,1,"Tardbp","COP","P08","Down"
"Usp16",0.42160887886945,0.318824864837821,0.662,0.636,1,"Usp16","COP","P08","Up"
"Nup88",0.421731095912486,-0.290505436411543,0.331,0.394,1,"Nup88","COP","P08","Down"
"Seh1l",0.422122095922517,-0.210321965780312,0.294,0.394,1,"Seh1l","COP","P08","Down"
"Wbp4",0.42215120780592,0.269247409983691,0.338,0.273,1,"Wbp4","COP","P08","Up"
"Nipsnap2",0.422339223324734,0.612916792236499,0.257,0.212,1,"Nipsnap2","COP","P08","Up"
"Ythdf3",0.422620513314527,0.137130792771216,0.618,0.515,1,"Ythdf3","COP","P08","Up"
"Wnk2",0.422786248239558,0.431419927750327,0.25,0.212,1,"Wnk2","COP","P08","Up"
"Nktr",0.423486564278616,-0.0520969706066527,0.662,0.758,1,"Nktr","COP","P08","Down"
"Fam131b",0.423534153618892,-0.949450193180898,0.213,0.273,1,"Fam131b","COP","P08","Down"
"Aasdhppt",0.423681078258821,-0.527988339719702,0.272,0.333,1,"Aasdhppt","COP","P08","Down"
"Slc35a1",0.423681533401747,-0.27793474118452,0.265,0.364,1,"Slc35a1","COP","P08","Down"
"Arl15",0.424404196326813,0.599313125686858,0.301,0.273,1,"Arl15","COP","P08","Up"
"Omg",0.424425270476611,0.169087450113568,0.529,0.485,1,"Omg","COP","P08","Up"
"Tusc3",0.424704708840539,-0.553842701807992,0.368,0.424,1,"Tusc3","COP","P08","Down"
"Cpt1c",0.425040828916347,0.157111028638442,0.544,0.515,1,"Cpt1c","COP","P08","Up"
"Reep5",0.425126496144121,-0.0494836200630475,0.265,0.364,1,"Reep5","COP","P08","Down"
"Agap2",0.425345930662498,0.287288669939058,0.456,0.424,1,"Agap2","COP","P08","Up"
"Zfp655",0.425519480053069,-0.294282447396608,0.272,0.364,1,"Zfp655","COP","P08","Down"
"Cnep1r1",0.426227572801446,0.15689840048777,0.25,0.182,1,"Cnep1r1","COP","P08","Up"
"Brinp3",0.426360720706216,0.26803607917486,0.456,0.394,1,"Brinp3","COP","P08","Up"
"Shisal1",0.426556319557537,-0.281543356127857,0.654,0.758,1,"Shisal1","COP","P08","Down"
"Adnp",0.427029008825509,-0.204768477627843,0.596,0.697,1,"Adnp","COP","P08","Down"
"Nup153",0.427260596635019,0.398332258802285,0.309,0.242,1,"Nup153","COP","P08","Up"
"Aatf",0.427485734808178,0.565716818710126,0.309,0.273,1,"Aatf","COP","P08","Up"
"Scd2",0.427564096000752,-0.279899210457752,0.596,0.667,1,"Scd2","COP","P08","Down"
"Elfn2",0.427581017582965,0.203420076369566,0.75,0.758,1,"Elfn2","COP","P08","Up"
"Ndufa13",0.427892338053974,0.228926946849476,0.368,0.303,1,"Ndufa13","COP","P08","Up"
"Brpf3",0.428120703466251,-0.251947829081206,0.191,0.273,1,"Brpf3","COP","P08","Down"
"Lrp1",0.428247134121107,0.375284211905415,0.625,0.697,1,"Lrp1","COP","P08","Up"
"Slc12a6",0.428340387840694,-0.521171161680814,0.206,0.273,1,"Slc12a6","COP","P08","Down"
"Dop1a",0.428379159919278,0.555713150782499,0.419,0.394,1,"Dop1a","COP","P08","Up"
"Exoc2",0.428390342226648,0.198792663015544,0.382,0.303,1,"Exoc2","COP","P08","Up"
"Slc7a6",0.428464377172495,0.296667197077755,0.493,0.545,1,"Slc7a6","COP","P08","Up"
"Flvcr1",0.428495295018366,-0.424488218582569,0.257,0.333,1,"Flvcr1","COP","P08","Down"
"Zfp516",0.428598585231836,-0.147847374355916,0.684,0.788,1,"Zfp516","COP","P08","Down"
"Pum2",0.428694149237179,-0.232875972042036,0.544,0.636,1,"Pum2","COP","P08","Down"
"Pik3c3",0.428916155383933,0.256182944455667,0.257,0.182,1,"Pik3c3","COP","P08","Up"
"Trappc14",0.429896801260923,-0.425259312757379,0.331,0.394,1,"Trappc14","COP","P08","Down"
"Abcc1",0.430001879309104,0.654577434042831,0.382,0.364,1,"Abcc1","COP","P08","Up"
"Emsy",0.430073941410197,0.276371687952835,0.397,0.364,1,"Emsy","COP","P08","Up"
"Utp14a",0.430334669861476,0.328230441448575,0.316,0.242,1,"Utp14a","COP","P08","Up"
"Foxn3",0.430510560696778,0.334196526762433,0.441,0.364,1,"Foxn3","COP","P08","Up"
"Lnpk",0.430936895325627,0.59272594203069,0.294,0.242,1,"Lnpk","COP","P08","Up"
"Tspoap1",0.430959358010118,0.476002063323204,0.36,0.303,1,"Tspoap1","COP","P08","Up"
"Itpr2",0.431132385207151,0.205964884931382,0.956,0.97,1,"Itpr2","COP","P08","Up"
"Fabp5",0.431291823500259,-0.0984747083350508,0.272,0.364,1,"Fabp5","COP","P08","Down"
"Hddc3",0.431999871287368,-0.182547970944238,0.228,0.303,1,"Hddc3","COP","P08","Down"
"Ccnjl",0.432031165212,-0.207104316484445,0.449,0.515,1,"Ccnjl","COP","P08","Down"
"Pcdh15",0.432323996241296,0.231277266685783,0.368,0.273,1,"Pcdh15","COP","P08","Up"
"Hnrnpab",0.433251171751967,-0.211818299887847,0.346,0.242,1,"Hnrnpab","COP","P08","Down"
"Ncoa6",0.433894929512357,0.322675991449045,0.551,0.576,1,"Ncoa6","COP","P08","Up"
"Acss1",0.434531468089443,-0.412922797369599,0.235,0.303,1,"Acss1","COP","P08","Down"
"Meaf6",0.434655447099955,-0.442976408777367,0.243,0.333,1,"Meaf6","COP","P08","Down"
"Ubl3",0.434735555200549,-0.349693408775146,0.294,0.364,1,"Ubl3","COP","P08","Down"
"Pakap",0.43475992783876,-0.389473288522172,0.206,0.273,1,"Pakap","COP","P08","Down"
"Dusp11",0.434848049920683,0.247808527236093,0.75,0.788,1,"Dusp11","COP","P08","Up"
"Lcorl",0.43514773274909,0.206373539437039,0.86,0.848,1,"Lcorl","COP","P08","Up"
"Phf3",0.435206122663667,-0.233401470364053,0.382,0.485,1,"Phf3","COP","P08","Down"
"Nrd1",0.435268678621378,0.166686306648438,0.662,0.606,1,"Nrd1","COP","P08","Up"
"Nfia",0.435391918529048,-0.232858978291217,0.324,0.424,1,"Nfia","COP","P08","Down"
"Ppox",0.435651669460983,-0.221585745435632,0.478,0.667,1,"Ppox","COP","P08","Down"
"Tmem150a",0.435669134060368,0.311067565956883,0.353,0.273,1,"Tmem150a","COP","P08","Up"
"Gng4",0.435896706991114,-0.263295823062914,0.279,0.364,1,"Gng4","COP","P08","Down"
"Flot1",0.436214356696783,-0.489301595945122,0.213,0.273,1,"Flot1","COP","P08","Down"
"Rin2",0.436831898057974,0.612053802752205,0.272,0.242,1,"Rin2","COP","P08","Up"
"Sympk",0.436846893408126,-0.278123107615129,0.676,0.818,1,"Sympk","COP","P08","Down"
"Phc2",0.437109311457352,-0.569705259612129,0.287,0.303,1,"Phc2","COP","P08","Down"
"Ilk",0.437205263319501,-0.223955105808602,0.691,0.788,1,"Ilk","COP","P08","Down"
"Tmem165",0.437310273826207,-0.383424115716257,0.412,0.515,1,"Tmem165","COP","P08","Down"
"Bccip",0.437506136729119,-0.157083887711786,0.279,0.394,1,"Bccip","COP","P08","Down"
"Tmtc2",0.438154402547673,0.338791471455225,0.36,0.273,1,"Tmtc2","COP","P08","Up"
"Trappc9",0.438263826976381,-0.355122096352775,0.272,0.333,1,"Trappc9","COP","P08","Down"
"Adprh",0.438264726388434,-0.565176716815936,0.272,0.333,1,"Adprh","COP","P08","Down"
"Srpk1",0.438270003469739,-0.292650101396594,0.772,0.848,1,"Srpk1","COP","P08","Down"
"Appbp2",0.438712737533444,-0.00896020761781352,0.404,0.303,1,"Appbp2","COP","P08","Down"
"Aco2",0.438864493851113,0.2496752310946,0.338,0.273,1,"Aco2","COP","P08","Up"
"Hdac2",0.439028418707161,-0.583216615742305,0.294,0.364,1,"Hdac2","COP","P08","Down"
"Dnmt1",0.439203143968291,0.425086438612107,0.272,0.212,1,"Dnmt1","COP","P08","Up"
"Rgl2",0.439354792810445,-0.0302914484663237,0.368,0.485,1,"Rgl2","COP","P08","Down"
"Cuedc2",0.439355160411825,-0.213893872178127,0.36,0.515,1,"Cuedc2","COP","P08","Down"
"Pde7a",0.439355160411825,-0.315180872559016,0.375,0.455,1,"Pde7a","COP","P08","Down"
"Ttc19",0.439578710248318,-0.120192919847511,0.397,0.545,1,"Ttc19","COP","P08","Down"
"Atp6v0b",0.439581192937252,0.00204544078414171,0.64,0.818,1,"Atp6v0b","COP","P08","Up"
"Srp19",0.43968551425485,-0.208698289045172,0.199,0.273,1,"Srp19","COP","P08","Down"
"Ttbk1",0.439754854122039,-0.245876853705728,0.485,0.545,1,"Ttbk1","COP","P08","Down"
"Zfyve9",0.439845200495945,0.275401715185328,0.279,0.212,1,"Zfyve9","COP","P08","Up"
"Tmbim1",0.440150225981818,-0.234746862394656,0.331,0.455,1,"Tmbim1","COP","P08","Down"
"Pcnx",0.440786726121367,-0.177580114234948,0.478,0.636,1,"Pcnx","COP","P08","Down"
"Mtch1",0.440806678423578,-0.0833557325829242,0.434,0.545,1,"Mtch1","COP","P08","Down"
"Erc1",0.441033622360956,-0.330187200376644,0.463,0.485,1,"Erc1","COP","P08","Down"
"Psma4",0.441325596177643,-0.125861164560133,0.353,0.455,1,"Psma4","COP","P08","Down"
"Tram1",0.441529273808242,-0.094850921266828,0.235,0.333,1,"Tram1","COP","P08","Down"
"Supt20",0.441851092401855,-0.299993636127055,0.574,0.697,1,"Supt20","COP","P08","Down"
"Eif4a1",0.442301975211696,0.418063318209095,0.412,0.394,1,"Eif4a1","COP","P08","Up"
"Ppp1r15b",0.442336245084796,0.452374821168324,0.287,0.242,1,"Ppp1r15b","COP","P08","Up"
"Lrch2",0.442336699763667,0.607770910926172,0.287,0.242,1,"Lrch2","COP","P08","Up"
"Ahcyl1",0.442657168356043,-0.340418573011333,0.603,0.727,1,"Ahcyl1","COP","P08","Down"
"Atp6v0e2",0.442901215472176,0.569263965110322,0.368,0.303,1,"Atp6v0e2","COP","P08","Up"
"Larp4b",0.442971722491305,-0.213107396968097,0.272,0.364,1,"Larp4b","COP","P08","Down"
"Dcaf15",0.443590498915473,-0.390253042776543,0.463,0.485,1,"Dcaf15","COP","P08","Down"
"Tmcc2",0.443709501550891,-0.18424678437753,0.324,0.424,1,"Tmcc2","COP","P08","Down"
"Alad",0.444035212716444,-0.551597046597225,0.324,0.394,1,"Alad","COP","P08","Down"
"Mettl3",0.444177858456451,-0.353706963652452,0.272,0.333,1,"Mettl3","COP","P08","Down"
"Igsf11",0.44446244852466,-0.0905082183276134,0.228,0.303,1,"Igsf11","COP","P08","Down"
"Tmbim4",0.444492646045076,-0.368652420489623,0.206,0.273,1,"Tmbim4","COP","P08","Down"
"Eif4ebp3",0.44461056911695,0.473956171208357,0.265,0.212,1,"Eif4ebp3","COP","P08","Up"
"Pak2",0.444622228205573,-0.184309624331012,0.191,0.273,1,"Pak2","COP","P08","Down"
"Gde1",0.444717455225643,0.287273564559053,0.36,0.303,1,"Gde1","COP","P08","Up"
"Ilkap",0.444763118587758,-0.160915250207714,0.294,0.394,1,"Ilkap","COP","P08","Down"
"Kcnj10",0.444810262614669,0.149012671965659,0.434,0.394,1,"Kcnj10","COP","P08","Up"
"Dclk2",0.444810262614669,0.323433395145698,0.434,0.394,1,"Dclk2","COP","P08","Up"
"Vegfa",0.445119053822061,-0.163893321318772,0.404,0.545,1,"Vegfa","COP","P08","Down"
"Atp6v1e1",0.445308391422356,-0.127630927502008,0.243,0.333,1,"Atp6v1e1","COP","P08","Down"
"Tmem132d",0.445615508136432,-0.432688398570034,0.434,0.485,1,"Tmem132d","COP","P08","Down"
"Pou5f2",0.445906499599915,0.466016673866977,0.279,0.212,1,"Pou5f2","COP","P08","Up"
"Gpr165",0.445906499599915,0.741192540974442,0.279,0.212,1,"Gpr165","COP","P08","Up"
"Brf1",0.44614532566057,0.12311750488828,0.507,0.424,1,"Brf1","COP","P08","Up"
"Astn1",0.446201181014093,0.341727976357114,0.478,0.455,1,"Astn1","COP","P08","Up"
"Gramd1b",0.44623516188548,0.532705128643201,0.316,0.273,1,"Gramd1b","COP","P08","Up"
"Tspan5",0.44682302070313,-0.385594926057184,0.265,0.333,1,"Tspan5","COP","P08","Down"
"Micu3",0.447131459983651,-0.111774577214296,0.309,0.424,1,"Micu3","COP","P08","Down"
"Rabep1",0.448219001791345,-0.357558255588826,0.426,0.515,1,"Rabep1","COP","P08","Down"
"Pcdh10",0.448324799307324,0.394895796942727,0.287,0.242,1,"Pcdh10","COP","P08","Up"
"Zfp664",0.448944640139773,0.486067131257713,0.404,0.424,1,"Zfp664","COP","P08","Up"
"Snhg11",0.449122783182905,-0.0954750538343938,0.287,0.364,1,"Snhg11","COP","P08","Down"
"Kbtbd2",0.449255435146745,-0.493778386858956,0.243,0.303,1,"Kbtbd2","COP","P08","Down"
"Spag9",0.449377560130245,0.193869270031481,0.868,0.848,1,"Spag9","COP","P08","Up"
"Gtf2i",0.449718241003499,-0.106899041512867,0.882,0.97,1,"Gtf2i","COP","P08","Down"
"Cbl",0.44982898571669,-0.272060283680669,0.265,0.333,1,"Cbl","COP","P08","Down"
"Homer3",0.449844122033202,-0.078519889987673,0.426,0.576,1,"Homer3","COP","P08","Down"
"Slc10a7",0.450053954803441,-0.463949578824985,0.235,0.303,1,"Slc10a7","COP","P08","Down"
"Nsg2",0.450053954803441,-0.216762440080973,0.235,0.303,1,"Nsg2","COP","P08","Down"
"Idh1",0.450319199564035,-0.520944269542926,0.221,0.273,1,"Idh1","COP","P08","Down"
"Pcca",0.450403081764845,-0.407353589640983,0.301,0.394,1,"Pcca","COP","P08","Down"
"Srrt",0.450405334512716,0.171344468044286,0.676,0.667,1,"Srrt","COP","P08","Up"
"Preb",0.450473682248247,0.397772068981767,0.522,0.515,1,"Preb","COP","P08","Up"
"Pnkd",0.450529745067253,0.478760064895214,0.324,0.273,1,"Pnkd","COP","P08","Up"
"Slc30a5",0.45070922080522,0.450943550795346,0.353,0.303,1,"Slc30a5","COP","P08","Up"
"Sox12",0.451461728652728,0.36759849713771,0.272,0.212,1,"Sox12","COP","P08","Up"
"Slc12a9",0.451570500698144,-0.227053726447441,0.368,0.424,1,"Slc12a9","COP","P08","Down"
"Adgrb3",0.451849059466096,-0.225944294763593,0.272,0.364,1,"Adgrb3","COP","P08","Down"
"Arcn1",0.452117102150892,-0.28724876128877,0.331,0.394,1,"Arcn1","COP","P08","Down"
"Cacna1d",0.452368191608664,-0.299036401127334,0.213,0.273,1,"Cacna1d","COP","P08","Down"
"Cntrl",0.453284109792687,0.529949832597318,0.324,0.303,1,"Cntrl","COP","P08","Up"
"Elp4",0.453428448713702,-0.206364296376057,0.294,0.394,1,"Elp4","COP","P08","Down"
"Dlgap1",0.45391056628637,0.403365641034794,0.346,0.303,1,"Dlgap1","COP","P08","Up"
"Gon4l",0.454358667996891,0.756533594314439,0.287,0.242,1,"Gon4l","COP","P08","Up"
