"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Sh3glb1",0.7132038550501,0.272159305770172,0.367,0.36,1,"Sh3glb1","COP","P23","Up"
"Nbeal1",0.713578173538849,0.128781768252022,0.333,0.302,1,"Nbeal1","COP","P23","Up"
"Wdr83",0.714449692755629,-0.00916491702351888,0.233,0.267,1,"Wdr83","COP","P23","Down"
"Atp2b1",0.715270712094438,-0.131991629105045,0.411,0.442,1,"Atp2b1","COP","P23","Down"
"Pdzd8",0.715589019683132,0.0522459600701475,0.411,0.349,1,"Pdzd8","COP","P23","Up"
"Atp6v0a1",0.715603036808442,-0.181480459788998,0.333,0.349,1,"Atp6v0a1","COP","P23","Down"
"Arf3",0.716602457054055,-0.0593044984067346,0.278,0.256,1,"Arf3","COP","P23","Down"
"Lamtor3",0.717339795576171,0.0548592225299086,0.322,0.302,1,"Lamtor3","COP","P23","Up"
"Pla2g6",0.717376162958813,-0.151332154951723,0.244,0.279,1,"Pla2g6","COP","P23","Down"
"Wdr26",0.718116741401645,-0.0476402627673689,0.622,0.651,1,"Wdr26","COP","P23","Down"
"Repin1",0.718807848349514,-0.241628982187189,0.256,0.267,1,"Repin1","COP","P23","Down"
"Zfp60",0.718927366154305,0.042920171070554,0.333,0.302,1,"Zfp60","COP","P23","Up"
"Tarbp2",0.719091998808815,-0.192381595861571,0.278,0.314,1,"Tarbp2","COP","P23","Down"
"Dynll1",0.719308768538925,0.00800092229142457,0.622,0.698,1,"Dynll1","COP","P23","Up"
"Med23",0.720082577337165,-0.000393277536296033,0.222,0.256,1,"Med23","COP","P23","Down"
"Clcn6",0.72046269761575,-0.266176184890475,0.322,0.326,1,"Clcn6","COP","P23","Down"
"Suco",0.72074878346652,0.0529811564491954,0.311,0.36,1,"Suco","COP","P23","Up"
"Ahcyl1",0.720785890820501,-0.302065164469762,0.511,0.512,1,"Ahcyl1","COP","P23","Down"
"Morf4l1",0.720931587052219,-0.0499270514694783,0.378,0.326,1,"Morf4l1","COP","P23","Down"
"Brinp3",0.721027788710748,-0.396313404949013,0.278,0.291,1,"Brinp3","COP","P23","Down"
"Zmynd8",0.722349846679525,-0.248460870858886,0.567,0.535,1,"Zmynd8","COP","P23","Down"
"Tubgcp3",0.722420286269411,-0.203437914879649,0.278,0.291,1,"Tubgcp3","COP","P23","Down"
"Utp14a",0.722849015477294,-0.197812460713988,0.256,0.291,1,"Utp14a","COP","P23","Down"
"Acox1",0.722882745324262,-0.0940026593120148,0.378,0.407,1,"Acox1","COP","P23","Down"
"Luc7l2",0.723096108380685,0.0535320816181226,0.756,0.698,1,"Luc7l2","COP","P23","Up"
"Sf3b3",0.723156712682897,-0.301703020421768,0.522,0.523,1,"Sf3b3","COP","P23","Down"
"Fbxo3",0.724463637909546,0.128789077414063,0.333,0.314,1,"Fbxo3","COP","P23","Up"
"Susd4",0.72457374370389,-0.000784582647267218,0.789,0.791,1,"Susd4","COP","P23","Down"
"Usp34",0.724590669677765,0.124328778897249,0.378,0.372,1,"Usp34","COP","P23","Up"
"Nsfl1c",0.724778487489712,-0.256827084702241,0.333,0.349,1,"Nsfl1c","COP","P23","Down"
"Tfeb",0.724829553127996,0.380862975672689,0.356,0.349,1,"Tfeb","COP","P23","Up"
"Map4k3",0.724829553127996,0.289428443334265,0.356,0.349,1,"Map4k3","COP","P23","Up"
"Arhgef25",0.724910492531257,-0.167611532867569,0.289,0.314,1,"Arhgef25","COP","P23","Down"
"Ppp6r2",0.724924268921056,0.0865187698342709,0.478,0.558,1,"Ppp6r2","COP","P23","Up"
"Cacng7",0.725078298669475,0.158486636200584,0.7,0.674,1,"Cacng7","COP","P23","Up"
"Marchf7",0.725099903899079,-0.00469999649896824,0.611,0.558,1,"Marchf7","COP","P23","Down"
"Anapc7",0.725208732327789,0.000120352957672376,0.267,0.302,1,"Anapc7","COP","P23","Up"
"Naxe",0.725349416392993,-0.262734033463806,0.233,0.256,1,"Naxe","COP","P23","Down"
"Vps50",0.725349416392993,-0.131224180076776,0.233,0.256,1,"Vps50","COP","P23","Down"
"Smc5",0.726092302151601,-0.0391248988718395,0.322,0.36,1,"Smc5","COP","P23","Down"
"Ino80",0.726092504847594,0.180929736596219,0.344,0.337,1,"Ino80","COP","P23","Up"
"Spsb1",0.726102756938884,0.0613831818471982,0.533,0.5,1,"Spsb1","COP","P23","Up"
"Otud4",0.726549875644911,0.406012741824939,0.311,0.302,1,"Otud4","COP","P23","Up"
"Fbxl5",0.726686941654463,-0.214504947290259,0.5,0.523,1,"Fbxl5","COP","P23","Down"
"Usp15",0.727512058294664,0.0525633195473377,0.478,0.477,1,"Usp15","COP","P23","Up"
"Dzip3",0.727869079948521,0.193689026092623,0.511,0.512,1,"Dzip3","COP","P23","Up"
"Pxdn",0.727991197244321,-0.200971031500918,0.244,0.291,1,"Pxdn","COP","P23","Down"
"Ssr4",0.727991197244321,0.115442639184271,0.278,0.256,1,"Ssr4","COP","P23","Up"
"Rpn1",0.728134237703415,0.0765065027124876,0.467,0.442,1,"Rpn1","COP","P23","Up"
"Csnk1e",0.728134564314847,-0.180475742618185,0.3,0.326,1,"Csnk1e","COP","P23","Down"
"Idh3g",0.728295975055781,0.124395298337876,0.256,0.233,1,"Idh3g","COP","P23","Up"
"Nr1d2",0.728472325432309,-0.112615500438407,0.311,0.337,1,"Nr1d2","COP","P23","Down"
"Ptpa",0.728978332213677,-0.165878288271437,0.267,0.291,1,"Ptpa","COP","P23","Down"
"Atp6v1d",0.729271409668971,0.00612025939824076,0.289,0.326,1,"Atp6v1d","COP","P23","Up"
"Ptprk",0.72927183887697,-0.0466218145431654,0.289,0.326,1,"Ptprk","COP","P23","Down"
"Fnip1",0.72976884501305,0.120432217361882,0.467,0.43,1,"Fnip1","COP","P23","Up"
"Klhl5",0.729828450377114,-0.016320921796845,0.756,0.698,1,"Klhl5","COP","P23","Down"
"Man1c1",0.730037668946845,-0.0865810041701008,0.378,0.326,1,"Man1c1","COP","P23","Down"
"Cilk1",0.730110922063879,0.0121566595036784,0.911,0.884,1,"Cilk1","COP","P23","Up"
"Acin1",0.73036200411995,-0.0521167987424382,0.644,0.663,1,"Acin1","COP","P23","Down"
"Gatm",0.730603253764199,0.194042294599802,0.722,0.709,1,"Gatm","COP","P23","Up"
"Gps1",0.731110651883382,-0.139581770104788,0.367,0.372,1,"Gps1","COP","P23","Down"
"Pias2",0.731363715950312,-0.163093523331232,0.344,0.349,1,"Pias2","COP","P23","Down"
"Hmg20a",0.731729272511018,0.0797539424529377,0.711,0.721,1,"Hmg20a","COP","P23","Up"
"P3h3",0.731997001431435,-0.11807039395317,0.289,0.326,1,"P3h3","COP","P23","Down"
"Opcml",0.732313858203211,-0.0108983345219711,0.911,0.872,1,"Opcml","COP","P23","Down"
"Chd3",0.732411241898071,-0.0504927443663972,0.911,0.93,1,"Chd3","COP","P23","Down"
"Ptpn11",0.732674619585469,-0.232978783817487,0.333,0.349,1,"Ptpn11","COP","P23","Down"
"Rubcn",0.733520182300656,-0.140323756568367,0.733,0.744,1,"Rubcn","COP","P23","Down"
"Rab11fip3",0.733753904929362,0.0357451443369492,0.522,0.523,1,"Rab11fip3","COP","P23","Up"
"Prr12",0.73388909794396,0.208077277004328,0.322,0.395,1,"Prr12","COP","P23","Up"
"Adgrg1",0.734200867108656,-0.111251404197225,0.233,0.256,1,"Adgrg1","COP","P23","Down"
"Lrpap1",0.734725548337354,0.41120019462535,0.311,0.302,1,"Lrpap1","COP","P23","Up"
"Lamp2",0.735481905196007,0.100307466022938,0.533,0.523,1,"Lamp2","COP","P23","Up"
"Nsmf",0.735487844545968,0.131125619483165,0.578,0.628,1,"Nsmf","COP","P23","Up"
"Tmem132b",0.73548953570025,0.00349613045376729,0.6,0.686,1,"Tmem132b","COP","P23","Up"
"Atp7b",0.735679628680816,0.31892038018903,0.222,0.267,1,"Atp7b","COP","P23","Up"
"Nipal3",0.735972833085242,0.0338317005286046,0.4,0.419,1,"Nipal3","COP","P23","Up"
"Rogdi",0.736397730637006,-0.499719917164049,0.289,0.279,1,"Rogdi","COP","P23","Down"
"Ctr9",0.736565338532516,-0.152804158688948,0.344,0.36,1,"Ctr9","COP","P23","Down"
"Golgb1",0.737009060852716,0.187253160628243,0.311,0.279,1,"Golgb1","COP","P23","Up"
"Dnm1l",0.737297776257886,-0.118713599277187,0.522,0.523,1,"Dnm1l","COP","P23","Down"
"Srek1",0.737643820975518,-0.115383988733187,0.822,0.884,1,"Srek1","COP","P23","Down"
"Kcnc3",0.737793358668007,0.0213095084631394,0.411,0.384,1,"Kcnc3","COP","P23","Up"
"Zfand6",0.738707157798715,-0.0831777065019973,0.4,0.453,1,"Zfand6","COP","P23","Down"
"Dhcr7",0.738839663106058,0.179156761540234,0.378,0.36,1,"Dhcr7","COP","P23","Up"
"Atcay",0.739307910879764,0.174736807441782,0.556,0.593,1,"Atcay","COP","P23","Up"
"Sema5a",0.739605033472499,0.178473659145404,0.556,0.57,1,"Sema5a","COP","P23","Up"
"Sec63",0.739778550079503,0.141502726355349,0.267,0.326,1,"Sec63","COP","P23","Up"
"U2surp",0.740312013727378,-0.185998732943235,0.411,0.43,1,"U2surp","COP","P23","Down"
"Ppp1r15b",0.740541787659256,0.061560201714862,0.344,0.302,1,"Ppp1r15b","COP","P23","Up"
"Tsnax",0.740608207350323,0.400788122462747,0.278,0.291,1,"Tsnax","COP","P23","Up"
"Nt5c3b",0.741382079465199,0.0463005979449337,0.311,0.291,1,"Nt5c3b","COP","P23","Up"
"Smarcc2",0.741686811304988,-0.000329799788958862,0.733,0.767,1,"Smarcc2","COP","P23","Down"
"Asxl2",0.741782910613725,0.0529926943065953,0.467,0.465,1,"Asxl2","COP","P23","Up"
"Phlpp1",0.741845988200641,-0.304839048240848,0.278,0.244,1,"Phlpp1","COP","P23","Down"
"Vat1",0.743088276602622,-0.174492208980296,0.233,0.256,1,"Vat1","COP","P23","Down"
"Mphosph8",0.743165892631044,-0.0470218233069636,0.311,0.326,1,"Mphosph8","COP","P23","Down"
"Srpk3",0.743302242256726,0.184704479640624,0.789,0.756,1,"Srpk3","COP","P23","Up"
"Dennd5a",0.743431596629378,0.0766853793674116,0.622,0.616,1,"Dennd5a","COP","P23","Up"
"Safb",0.743609746322554,-0.149067992516848,0.367,0.395,1,"Safb","COP","P23","Down"
"Dixdc1",0.74360992486212,-0.0448722920290662,0.389,0.372,1,"Dixdc1","COP","P23","Down"
"Arhgef28",0.743696250489009,0.06760052215784,0.233,0.267,1,"Arhgef28","COP","P23","Up"
"Rtkn",0.743773943904005,0.0447130559368629,0.656,0.64,1,"Rtkn","COP","P23","Up"
"Nlgn2",0.744683942286925,0.0683423824752873,0.922,0.907,1,"Nlgn2","COP","P23","Up"
"Atxn10",0.744754205600983,0.0148387841588442,0.378,0.442,1,"Atxn10","COP","P23","Up"
"Secisbp2l",0.744754205600983,0.226801250665804,0.411,0.407,1,"Secisbp2l","COP","P23","Up"
"Ndst1",0.745168507256101,0.0100429552992264,0.233,0.267,1,"Ndst1","COP","P23","Up"
"Nedd4l",0.745735825094557,-0.00526781729441006,0.356,0.349,1,"Nedd4l","COP","P23","Down"
"Men1",0.746058355834402,0.107794188587781,0.256,0.233,1,"Men1","COP","P23","Up"
"Kmt2d",0.746064244697876,-0.0470957716387821,0.656,0.64,1,"Kmt2d","COP","P23","Down"
"Tent2",0.746174833871706,0.0827676773065136,0.389,0.372,1,"Tent2","COP","P23","Up"
"Smg1",0.746424938480177,0.104965089462426,0.456,0.453,1,"Smg1","COP","P23","Up"
"Slc9a8",0.746913687529419,-0.0253408476164647,0.222,0.256,1,"Slc9a8","COP","P23","Down"
"Dtnb",0.74789488594443,0.0144793784936997,0.3,0.279,1,"Dtnb","COP","P23","Up"
"Sdha",0.748071966787478,-0.00496317233850724,0.378,0.349,1,"Sdha","COP","P23","Down"
"Tax1bp1",0.748439405353178,-0.0246111687962117,0.289,0.256,1,"Tax1bp1","COP","P23","Down"
"Snx14",0.748551297200547,-0.0808603754259854,0.333,0.349,1,"Snx14","COP","P23","Down"
"Ppm1a",0.74953772976615,-0.0625364362973451,0.333,0.384,1,"Ppm1a","COP","P23","Down"
"Rexo4",0.749591784423194,-0.0486986719942633,0.256,0.244,1,"Rexo4","COP","P23","Down"
"Ppt1",0.749767803822345,0.109092407268653,0.489,0.453,1,"Ppt1","COP","P23","Up"
"Chst3",0.750198328080928,0.131109060906987,0.556,0.605,1,"Chst3","COP","P23","Up"
"Rprd2",0.750676254466796,0.0895421648990656,0.367,0.36,1,"Rprd2","COP","P23","Up"
"Chm",0.751999811130345,0.0574480868301059,0.267,0.256,1,"Chm","COP","P23","Up"
"Ric8a",0.752097821725709,0.218256990747404,0.289,0.291,1,"Ric8a","COP","P23","Up"
"mt-Co3",0.752308704479674,-0.453442009951158,0.344,0.36,1,"mt-Co3","COP","P23","Down"
"Lrp6",0.752912822503918,-0.311507153552021,0.478,0.5,1,"Lrp6","COP","P23","Down"
"Ireb2",0.753050216205227,0.0370498493214579,0.456,0.442,1,"Ireb2","COP","P23","Up"
"Sez6l",0.753143441304236,0.0536096062795832,0.822,0.837,1,"Sez6l","COP","P23","Up"
"Sorbs3",0.753268401660889,0.205200311825753,0.456,0.465,1,"Sorbs3","COP","P23","Up"
"Gria4",0.753700381359088,0.101643010846479,0.556,0.605,1,"Gria4","COP","P23","Up"
"Hdac3",0.753917461804578,0.0108159581003952,0.289,0.326,1,"Hdac3","COP","P23","Up"
"Mpi",0.754002989023292,-0.0316344928226723,0.311,0.349,1,"Mpi","COP","P23","Down"
"Arhgap33",0.754268007007525,-0.0633220177027414,0.389,0.407,1,"Arhgap33","COP","P23","Down"
"Pgrmc2",0.75490889295054,0.218464473351822,0.267,0.256,1,"Pgrmc2","COP","P23","Up"
"Uggt2",0.75519862066353,-0.0567811330539287,0.322,0.36,1,"Uggt2","COP","P23","Down"
"Mier1",0.755354999653369,-0.190893710107413,0.3,0.326,1,"Mier1","COP","P23","Down"
"Dcun1d5",0.75554022170181,-0.21728016058817,0.389,0.407,1,"Dcun1d5","COP","P23","Down"
"Rab3a",0.755598986060519,-0.0651853454306104,0.267,0.279,1,"Rab3a","COP","P23","Down"
"Trmt2a",0.756093719895214,-0.127358572870274,0.422,0.395,1,"Trmt2a","COP","P23","Down"
"Paip2",0.756428610966215,0.00904988326542888,0.533,0.488,1,"Paip2","COP","P23","Up"
"Col20a1",0.756671932627167,-0.312437334686068,0.289,0.326,1,"Col20a1","COP","P23","Down"
"Nipbl",0.756812932052757,-0.118734457143302,0.378,0.419,1,"Nipbl","COP","P23","Down"
"Dgcr2",0.757579847755768,0.0370961392662682,0.367,0.337,1,"Dgcr2","COP","P23","Up"
"Eif4e",0.757862665383809,0.232190556174473,0.344,0.337,1,"Eif4e","COP","P23","Up"
"Nrxn1",0.75797303218003,-0.520834212696337,0.3,0.302,1,"Nrxn1","COP","P23","Down"
"Gfra1",0.758094447677112,-0.0960134931076251,0.3,0.326,1,"Gfra1","COP","P23","Down"
"Atp9a",0.758227687021022,0.128426041248055,0.544,0.547,1,"Atp9a","COP","P23","Up"
"Osbpl8",0.75846248527662,0.290057429772051,0.256,0.244,1,"Osbpl8","COP","P23","Up"
"Dlg4",0.75846248527662,0.476338331750177,0.256,0.244,1,"Dlg4","COP","P23","Up"
"Dmwd",0.759410821220476,-0.143983567619922,0.556,0.535,1,"Dmwd","COP","P23","Down"
"Acot7",0.759431447259473,-0.296384860317398,0.444,0.419,1,"Acot7","COP","P23","Down"
"Rcn2",0.759614519391525,0.287692099773588,0.267,0.267,1,"Rcn2","COP","P23","Up"
"Ulk3",0.759922068133856,0.0991107677859255,0.589,0.581,1,"Ulk3","COP","P23","Up"
"Pcdh9",0.760283489423723,0.114378992386579,0.567,0.616,1,"Pcdh9","COP","P23","Up"
"Akirin2",0.760529588881894,0.141564052921396,0.344,0.337,1,"Akirin2","COP","P23","Up"
"Ap1m1",0.760655086526458,0.155391066791548,0.3,0.291,1,"Ap1m1","COP","P23","Up"
"Ppp1r16b",0.760720067518473,-0.115876917722144,0.589,0.57,1,"Ppp1r16b","COP","P23","Down"
"Bfsp2",0.760736807337148,-0.181845274063604,0.322,0.337,1,"Bfsp2","COP","P23","Down"
"Vps39",0.760737459643028,-0.156814764717228,0.244,0.279,1,"Vps39","COP","P23","Down"
"Sik2",0.761161930226413,-0.0773718843557114,0.433,0.477,1,"Sik2","COP","P23","Down"
"Snapc3",0.761222294620578,0.0264096606718525,0.533,0.488,1,"Snapc3","COP","P23","Up"
"Stub1",0.76134279392881,0.0282135638031724,0.367,0.349,1,"Stub1","COP","P23","Up"
"Mllt10",0.76251031339867,-0.0861738890267812,0.256,0.279,1,"Mllt10","COP","P23","Down"
"Plekhn1",0.762653989321106,0.149503073005683,0.7,0.756,1,"Plekhn1","COP","P23","Up"
"Abhd16a",0.763042984458821,-0.120376919006287,0.333,0.36,1,"Abhd16a","COP","P23","Down"
"Dgat2",0.763656867132081,-0.020322345580806,0.244,0.279,1,"Dgat2","COP","P23","Down"
"Ephb1",0.765657329607755,0.0760404124788838,0.256,0.291,1,"Ephb1","COP","P23","Up"
"Ankrd46",0.766330722752927,-0.0380780187582964,0.322,0.302,1,"Ankrd46","COP","P23","Down"
"Ankib1",0.766952380628423,-0.0924851672662729,0.233,0.256,1,"Ankib1","COP","P23","Down"
"Ppid",0.767400342860411,0.186685236474134,0.367,0.372,1,"Ppid","COP","P23","Up"
"Fam234b",0.767653515164031,0.212687763043275,0.278,0.314,1,"Fam234b","COP","P23","Up"
"Tmem150a",0.76767429238425,-0.0818673100775941,0.433,0.442,1,"Tmem150a","COP","P23","Down"
"Picalm",0.767727507896867,-0.116133142093867,0.244,0.267,1,"Picalm","COP","P23","Down"
"BC005537",0.76817384531571,-0.1436587488979,0.456,0.407,1,"BC005537","COP","P23","Down"
"Gab1",0.7684068001904,0.087369026589035,0.356,0.395,1,"Gab1","COP","P23","Up"
"Tmem30a",0.768570523169669,-0.17317857311094,0.478,0.523,1,"Tmem30a","COP","P23","Down"
"Dld",0.768985614748205,-0.0374081819219995,0.344,0.384,1,"Dld","COP","P23","Down"
"Sppl2a",0.769055537107761,0.465278529003563,0.3,0.291,1,"Sppl2a","COP","P23","Up"
"Mapt",0.76943097986218,0.0818879539957438,0.767,0.791,1,"Mapt","COP","P23","Up"
"Ube2j2",0.769511086339497,0.079246521789736,0.222,0.256,1,"Ube2j2","COP","P23","Up"
"Egln2",0.769764072418632,0.000221577231738268,0.256,0.279,1,"Egln2","COP","P23","Up"
"Rnf10",0.769914642586168,-0.0206379774468837,0.444,0.407,1,"Rnf10","COP","P23","Down"
"Wipf1",0.770678162119902,0.107949002980774,0.267,0.244,1,"Wipf1","COP","P23","Up"
"Ep300",0.770806626526646,0.159386509780216,0.367,0.337,1,"Ep300","COP","P23","Up"
"Rbm39",0.770927591060795,-0.0934816629084072,0.567,0.663,1,"Rbm39","COP","P23","Down"
"Mapk8ip1",0.771422866819159,0.147280545840406,0.256,0.291,1,"Mapk8ip1","COP","P23","Up"
"Gkap1",0.771768206373136,0.0878711000045035,0.3,0.337,1,"Gkap1","COP","P23","Up"
"Ist1",0.774074583378803,-0.04793555789455,0.533,0.57,1,"Ist1","COP","P23","Down"
"Hdlbp",0.77412638876231,0.0867710072660868,0.278,0.256,1,"Hdlbp","COP","P23","Up"
"Lmbr1l",0.774455085175949,0.218906481092209,0.256,0.302,1,"Lmbr1l","COP","P23","Up"
"Atraid",0.774676217691074,0.0688736236228016,0.3,0.302,1,"Atraid","COP","P23","Up"
"Acap3",0.775139108570379,0.0368489216810488,0.944,0.907,1,"Acap3","COP","P23","Up"
"Timm10b",0.776077078848636,-0.0282589505591964,0.311,0.279,1,"Timm10b","COP","P23","Down"
"Rnf44",0.776589397530547,-0.0656816714779491,0.244,0.267,1,"Rnf44","COP","P23","Down"
"Cisd2",0.776683509413033,0.0430953600576314,0.567,0.616,1,"Cisd2","COP","P23","Up"
"Nsmce2",0.777932704183982,-0.0220480036979445,0.356,0.326,1,"Nsmce2","COP","P23","Down"
"Hmgxb3",0.777997212724183,-0.264259515488224,0.6,0.547,1,"Hmgxb3","COP","P23","Down"
"Wdr41",0.778328425425892,0.0636812937370478,0.333,0.326,1,"Wdr41","COP","P23","Up"
"Atp1a1",0.779037875488918,-0.281679922763995,0.511,0.535,1,"Atp1a1","COP","P23","Down"
"Slc11a2",0.779686486572642,-0.081020542024306,0.311,0.349,1,"Slc11a2","COP","P23","Down"
"Dctn6",0.779953434549523,0.0198715517639653,0.278,0.256,1,"Dctn6","COP","P23","Up"
"Nr2c2",0.779953629144077,0.235589843817887,0.267,0.267,1,"Nr2c2","COP","P23","Up"
"Srcap",0.779974713830335,0.13984235942989,0.656,0.663,1,"Srcap","COP","P23","Up"
"Ppp1r9b",0.780267631298679,0.148307033823883,0.311,0.291,1,"Ppp1r9b","COP","P23","Up"
"Myo5a",0.780713989844767,0.144325221548428,0.578,0.581,1,"Myo5a","COP","P23","Up"
"Epn1",0.780825208465251,0.206472247057208,0.367,0.36,1,"Epn1","COP","P23","Up"
"Top2b",0.781374737983973,-0.0587884652426258,0.5,0.488,1,"Top2b","COP","P23","Down"
"Rbm17",0.781412193872009,-0.0794312488749408,0.256,0.279,1,"Rbm17","COP","P23","Down"
"Becn1",0.781534662845159,-0.208048220380334,0.444,0.453,1,"Becn1","COP","P23","Down"
"Ddhd1",0.78156951418912,-0.0163988791706643,0.456,0.488,1,"Ddhd1","COP","P23","Down"
"Rel",0.781597477317426,0.204658157323982,0.311,0.302,1,"Rel","COP","P23","Up"
"Tsc22d1",0.782187098926628,-0.0604940932615935,0.422,0.488,1,"Tsc22d1","COP","P23","Down"
"Fam53b",0.782403832036567,0.0457638173349275,0.578,0.523,1,"Fam53b","COP","P23","Up"
"Stx1b",0.782513400715882,-0.466663286128501,0.256,0.256,1,"Stx1b","COP","P23","Down"
"AU040320",0.782592412775361,0.011665108366484,0.511,0.477,1,"AU040320","COP","P23","Up"
"Ash2l",0.782768103198937,0.080095083305708,0.333,0.372,1,"Ash2l","COP","P23","Up"
"Csmd3",0.783115930604482,-0.157763224026225,0.356,0.384,1,"Csmd3","COP","P23","Down"
"Odf2",0.785546869552342,-0.268747478343496,0.5,0.5,1,"Odf2","COP","P23","Down"
"Tgfa",0.785774409763763,0.508634178296247,0.3,0.314,1,"Tgfa","COP","P23","Up"
"Vars",0.78585688033003,0.0270211035229289,0.4,0.372,1,"Vars","COP","P23","Up"
"Trub2",0.786758276931807,-0.23607704419965,0.267,0.233,1,"Trub2","COP","P23","Down"
"Fbxl12",0.787058820780371,-0.334595310234608,0.367,0.372,1,"Fbxl12","COP","P23","Down"
"Prkcsh",0.787141870583384,0.0493101585092283,0.456,0.477,1,"Prkcsh","COP","P23","Up"
"Trip4",0.787342425971105,-0.297255177330661,0.267,0.279,1,"Trip4","COP","P23","Down"
"Clstn1",0.787728909965905,-0.222955550945349,0.467,0.477,1,"Clstn1","COP","P23","Down"
"Apba2",0.788356331147813,-0.0277200226524409,0.422,0.384,1,"Apba2","COP","P23","Down"
"Hdac2",0.788842210311209,0.0348830478158802,0.289,0.279,1,"Hdac2","COP","P23","Up"
"Atp11a",0.790149422325825,-0.0935008936401873,0.722,0.733,1,"Atp11a","COP","P23","Down"
"Man1a2",0.790187208856361,0.395114805594075,0.378,0.384,1,"Man1a2","COP","P23","Up"
"Zfp318",0.790321937875954,0.0582986703326962,0.344,0.326,1,"Zfp318","COP","P23","Up"
"Lims2",0.791587868509322,0.183664936119602,0.3,0.291,1,"Lims2","COP","P23","Up"
"Bmpr2",0.791644966550342,0.314893641311949,0.267,0.267,1,"Bmpr2","COP","P23","Up"
"Acaca",0.792092332636317,-0.236604063348095,0.467,0.465,1,"Acaca","COP","P23","Down"
"Rcbtb1",0.792107118470291,0.13589086714137,0.356,0.349,1,"Rcbtb1","COP","P23","Up"
"Gramd3",0.792450370144859,0.264246460172073,0.411,0.419,1,"Gramd3","COP","P23","Up"
"Cers2",0.792535806522159,-0.156245254749497,0.467,0.5,1,"Cers2","COP","P23","Down"
"Map4k5",0.793482986369611,-0.0260189385590783,0.644,0.651,1,"Map4k5","COP","P23","Down"
"Zfp866",0.793936645325037,0.00937909614513321,0.544,0.512,1,"Zfp866","COP","P23","Up"
"Spast",0.794510614768394,0.0788607018428612,0.267,0.314,1,"Spast","COP","P23","Up"
"Pdap1",0.795359488770825,-0.21316442853519,0.222,0.256,1,"Pdap1","COP","P23","Down"
"Gtpbp8",0.796009448035093,0.0423241422729681,0.289,0.279,1,"Gtpbp8","COP","P23","Up"
"Ampd3",0.796422702104622,0.032088725769903,0.411,0.442,1,"Ampd3","COP","P23","Up"
"Dock3",0.797093712859534,-0.00288648508790268,0.256,0.233,1,"Dock3","COP","P23","Down"
"Rc3h2",0.797101381531485,0.045975374906046,0.411,0.453,1,"Rc3h2","COP","P23","Up"
"Fkbp9",0.79710909643482,-0.0186753216676905,0.289,0.314,1,"Fkbp9","COP","P23","Down"
"Srsf1",0.797181063861128,-0.040094380332115,0.7,0.674,1,"Srsf1","COP","P23","Down"
"Fbrs",0.797457159314773,0.175383696134435,0.356,0.349,1,"Fbrs","COP","P23","Up"
"Rnpep",0.797508437825697,-0.101720618552635,0.256,0.279,1,"Rnpep","COP","P23","Down"
"Akap8l",0.798344828138515,-0.0056524008701655,0.711,0.756,1,"Akap8l","COP","P23","Down"
"Shprh",0.798640549285077,-0.0777212214042162,0.389,0.419,1,"Shprh","COP","P23","Down"
"Slc6a1",0.798839781224498,0.17466692574179,0.856,0.872,1,"Slc6a1","COP","P23","Up"
"Wdfy2",0.799747954014227,0.101532462996132,0.367,0.349,1,"Wdfy2","COP","P23","Up"
"Akap11",0.799960438983969,-0.0846355048751966,0.533,0.558,1,"Akap11","COP","P23","Down"
"Pkn2",0.800214736131361,0.0317112385920383,0.278,0.302,1,"Pkn2","COP","P23","Up"
"Rnf126",0.800391600698203,-0.258593035247459,0.278,0.279,1,"Rnf126","COP","P23","Down"
"Rmdn2",0.800456041264856,-0.0658454178489829,0.389,0.407,1,"Rmdn2","COP","P23","Down"
"Sec24c",0.800816558374154,-0.0672493400655282,0.433,0.407,1,"Sec24c","COP","P23","Down"
"Pik3r1",0.801217184272803,0.133877126190267,0.411,0.395,1,"Pik3r1","COP","P23","Up"
"Clptm1l",0.801869126424285,-0.125230712369643,0.522,0.488,1,"Clptm1l","COP","P23","Down"
"Adgrb2",0.802542750984637,0.0109171286319232,0.322,0.291,1,"Adgrb2","COP","P23","Up"
"Papss1",0.802671822027407,-0.119264836757259,0.411,0.419,1,"Papss1","COP","P23","Down"
"Gmpr2",0.803160060640648,-0.0576839680279638,0.233,0.256,1,"Gmpr2","COP","P23","Down"
"Mast3",0.803345695403964,-0.46037480044325,0.256,0.256,1,"Mast3","COP","P23","Down"
"Marchf6",0.803372507000132,-0.0639356359651537,0.433,0.477,1,"Marchf6","COP","P23","Down"
"Fez1",0.803383356962781,-0.281307324305859,0.256,0.279,1,"Fez1","COP","P23","Down"
"Fto",0.803805402583897,0.062759785516856,0.478,0.465,1,"Fto","COP","P23","Up"
"Mprip",0.804391240637678,-0.126940392018631,0.533,0.547,1,"Mprip","COP","P23","Down"
"Atp6v1h",0.804688117744376,-0.177493488567421,0.444,0.442,1,"Atp6v1h","COP","P23","Down"
"Ctnnal1",0.804759617380246,-0.0542021006578999,0.733,0.686,1,"Ctnnal1","COP","P23","Down"
"Lrrc42",0.805330929200216,-0.00701476204453177,0.456,0.419,1,"Lrrc42","COP","P23","Down"
"Atp6v1b2",0.80534656389792,-0.0250054272910291,0.322,0.291,1,"Atp6v1b2","COP","P23","Down"
